;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Immens;;Naam monteur:;J. Nederkoorn;;;;;Slangenhaspels-water;;
Locatie:;SPILcentrum Strijp Dorp;;Datum:;Week 24 2015;;;;;Blusdekens;;
Adres:;Apeldoornlaan 1, Eindhoven;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
H1;Gang bij guym;Ajax;BSH 25m;Water;2014;;28 l/min;a;;;
H2;Gang bij conciërge;Ajax;BSH 25m;Water;2014;;28 l/min;a;;;
H3;Gang bij kinderdagverblijf;Ajax;BSH 25m;Water;2014;;26 l/min;a;;;
B1;Leerkrachten keuken;Ajax;C56;CO2;2014;;;a;;;
H4;J.C. Stairway;Ajax;BSH 25m;Water;2014;;28 l/min;a;;;
H5;Documentatie 1e verd.;Ajax;BSH 25m;Water;2014;;26 l/min;a;;;
H6;Gang lokalen 1e verd.;Ajax;BSH 25m;Water;2014;;26 l/min;a;;;
B2;Ketelhuis;Ajax;C5 s;CO2;2014;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
