;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Patrimonium;;Naam monteur:;J Verhagen;;;;;Slangenhaspels-water;;
Locatie:;Leros;;Datum:;11-1-2015;;;;;Blusdekens;;
Adres:;Rijnstraat 49, Oss;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;Ingang Rechts;Kling;S6LJ;Schuim;2008;;;a;;;
2;Showroom Achterin;Kling;S6LJ;Schuim;2008;;;a;;;
3;Magazijn Rechts;Kling;EFS6;Schuim;2011;;;a;;;
4;Magazijn Links;Kling;BSH 20M;Water;2008;2014;40 L p/m;a;;;
5;Magazijn Achterin;Kling;EFS6;Schuim;2011;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
