;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Patrimonium;;Naam monteur:;J Verhagen;;;;;Slangenhaspels-water;;
Locatie:;Studentenhuis;;Datum:;12-1-2015;;;;;Blusdekens;;
Adres:;Veldhovenring 88, Tilburg;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;Achterdeur;Saval;BSH 20M;Water;;2015;36 l/min;a;;;
2;Keuken;Brandblusser;S6 eco;Schuim;2014;;;a;;;
3;1e Hal;Brandblusser;S6 eco;Schuim;2014;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
