;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Patrimonium;;Naam monteur:;J Verhagen;;;;;Slangenhaspels-water;;
Locatie:;Patissiri;;Datum:;11-1-2015;;;;;Blusdekens;;
Adres:;Peperstraat 22, Oss;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;Hal Links;Kling;BSH 20M;Water;;2015;28 l/min;a;;;
2;Restaurant Balie;Kling;EFS6;AFFF;2014;;;a;;;
3;Keuken;Kling;EFS6;AFFF;2014;;;a;;;
4;Berging;Kling;EFS6;AFFF;2011;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
