;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;;;Onderhoudsrapport;;;;;;;
;;;;;;;;;Blusmaterialen:;;
;;;;;;;;;Schuimblussers;;
;;;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Medical Building Services;;Naam monteur:;J Verhagen;;;;;Slangenhaspels-water;;
Locatie:;Anna Tommie MC;;Datum:;12-1-2015;;;;;Blusdekens;;
Adres:;Janssoniuslaan 71, Utrecht;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;3e verd. Ingang OK;Ajax;BSH 20m;Water;2003;2014;36 L p/m;a;;;
2;3e verd. Ingang OK;Ajax;ES6;Schuim;2012;;;a;;;
3;3e verd. Gang koffie kamer;Ajax;BSH 20m;Water;2003;2014;32 L p/m;a;;;
4;3e verd. Gang koffie kamer;Ajax;ES6;Schuim;2012;;;a;;;
5;2e verd. Naast Lift;Ajax;BSH 20m;Water;2003;2015;36 L p/m;a;;;
6;2e verd. Naast Lift;Ajax;ES6N;Schuim;2014;;;a;;;
7;2e verd. Bij receptie;Ajax;BSH 20m;Water;2006;2015;36 L p/m;a;;;
8;2e verd. Naast trappenhuis;Ajax;ES6;Schuim;2012;;;a;;;
9;1e verd. Naast Lift;Ajax;BSH 20m;Water;2003;2014;40 L p/m;a;;;
10;1e verd. Naast Lift;Ajax;ES6;Schuim;2012;;;a;;;
11;1e verd. Serverruimte;Jockel;K5 CC;Co2;2013;;;a;;;
12;1e verd. Keuken;Fire Control;ECO Cold 6 ltr.;Schuim;2014;;;a;;;
13;1e verd. Bij kamer 3;Ajax;BSH 20m;Water;2003;2014;40 L p/m;a;;;
14;1e verd. Bij kamer 3;Ajax;ES6;Schuim;2012;;;a;;;
15;BG Wachtruimte;Ajax;BSH 20m;Water;2003;2014;38 L p/m;a;;;
16;BG Wachtruimte;Fire Control;ECO Cold 6 ltr.;Schuim;2014;;;a;;;
17;BG Personeelsingang;Fire Control;ECO Cold 6 ltr.;Schuim;2014;;;a;;;
18;BG Hoofdingang;Fire Control;ECO Cold 6 ltr.;Schuim;2014;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
