;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Kemkens;;Naam monteur:;Marty Gutte;;;;;Slangenhaspels-water;;
Locatie:;Kinderchreche St. Jan;;Datum:;April, 2015;;;;;Blusdekens;;
Adres:;CH. Ruys de Beerenbrouckstraat 39, Valkenswaard;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;Gang;LBB;TMF-M6;Schuim;2012;;;a;;;
2;Gang;Ajax;BSH 20 m;Water;2004;2014;24 l/min;a;;;
3;Gang;LBB;SA6;Schuim;2011;;;a;;;
4;Gang;Flameline;BSH 20 m;Water;2010;2015;36 l/min;a;;;
5;Gang midden;LBB;SA6;Schuim;2011;;;a;;;
6;Gang;Ajax;BSH 30 m;Water;;2015;36 l/min;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
