;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: Kemkens;;;Naam monteur: Marty Gutte;;;;;;
Locatie: Gemeentehuis Grave;;;Datum: Sept. 2015;;;;;;
Adres: 5360 AC Grave;;;Complexnr:;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;;Resultaat;;Montagegevens;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Vereiste beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF)
1;bg;receptie (combi met 10);brandslanghaspel;-;EA;Opmerking: combi met 10;JA;28;
2;bg;pantry;koffie/water automaat;EA;EA;;JA;;
3;bg;hal (combi met 11);brandslanghaspel;EA;EA;Opmerking: combi met 11;JA;35;
4;bg;pantry;koffieautomaat;EA;EA;;JA;;
5;bg;pantry;vaatwasser;EA;EA;;JA;;
6;bg;poetskast;boiler;inlc;inlc;;JA;15;
7;bg;opslagruimte (bij politie);boiler;EA;EA;;JA;;
9;bg;hal;brandslanghaspel;EA;EA;;JA;;
10;1e;hal (combi met 1);brandslanghaspel;EA;EA;Opmerking: combi met 1;JA;35;
11;1e;hal (combi met 3);brandslanghaspel;EA;EA;Opmerking: combi met 3;JA;28;
12;1e;pantry;koffie/water automaat;EA;EA;;JA;;
13;1e;pantry;vaatwasser;EA;EA;;JA;;
14;1e;patnry;boiler;inlc;inlc;;JA;;
15;1e;poetskast;boiler;inlc;inlc;;JA;;
16;1e;hal;brandslanghaspel;Ea;EA;;JA;35;
17;1e;poetskast;boiler;inlc;inlc;;JA;;
18;1e;hal;brandslanghaspel;EA;EA;;JA;;
19;1e;pantry (zaal);koffieautomaat;EA;EA;;JA;;
20;1e;pantry;boiler;inlc;inlc;;JA;;
