;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Kemkens;;Naam monteur:;J. Nederkoorn;;;;;Slangenhaspels-water;;
Locatie:;PI Vught - Unit 4 gebouw 105;;Datum:;Week 24 2015;;;;;Blusdekens;;
Adres:;Lunettenlaan 501, Vught;;Complexnr: ;100191G32;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Reden afkeur;;
H105.001;Gang B.G.;Saval;B.S.H. 20m;Water;2002;2013;32 l/min;a;;;
H105.002;Gang B.G.;Saval;B.S.H. 20m;Water;2002;2013;32 l/min;a;;;
B105.001;In ruimte 105-008a;Smeba;MF-60;Schuim;2012;;;a;;;
H105.101;Gang 1e verdieping;Saval;B.S.H. 20m;Water;2002;2013;32 l/min;a;;;
H105.102;Gang 1e verdieping;Saval;B.S.H. 20m;Water;2002;2013;32 l/min;a;;;
B105.101;Ketelhuis 1e verdieping 105;Smeba;MC-5e;Co2;2012;;;a;;;
onbekend;TD ruimte LA4 (buiten);Gloria;KS5SE;CO2;2008;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
