;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: Gemeente Oss;;;Naam monteur: Marty Gutte;;;;;;
Locatie: Sporthal Lith;;;Datum: week 43 2014;;;;;;
Adres: Zeuvenwilgenstraat 1, Lith;;;Complexnr: C38034;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;;Resultaat;;Montagegevens;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Vereiste beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF)
1;;CV ruimte;Boiler inlaatcombinatie;EA;;;JA;Ø22;
2;;CV ruimte;Vulkraan ;EA;;;JA;Ø15;Knel
3;;Scheidsrechter 1;Waterontharder;CA;;;JA;Ø28;Knel
4;;Kleedruimte 1;KW kraan douche;;;;NEE;1/2;Schroef
5;;Kleedruimte 2;KW kraan douche;;;;NEE;1/2;Schroef
6;;Kleedruimte 3;KW kraan douche;;;;NEE;1/2;Schroef
7;;Kleedruimte 4;KW kraan douche;;;;NEE;1/2;Schroef
8;;Kantine;Brandslanghaspel;;;;NEE;;
9;;Kantine;Keukenboiler inlaatcombinatie;EA;;;JA;Ø15;Knel
10;;Gymzaal;Brandslanghaspel;;;;NEE;;
11;;Gymzaal;Brandslanghaspel;;;;NEE;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
