;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: Gemeente Oss;;;Naam monteur: Marty Gutte;;;;;;
Locatie: Gemeentehuis Oss;;;Datum: Oktober, 2015;;;;;;
Adres: Raadhuislaan 2, Oss;;;Complexnr: C38034;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;;Resultaat;;Montagegevens;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Vereiste beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF)
1;4e etage;Werkkast;Boiler inlaatcombinatie;EA;;Bij boiler;JA;Ø15;Knel
2;4e etage;Hal;brandslanghaspel;-;;;JA;;
3;4e etage;BSH bij toilet dames;brandslanghaspel;EA;;In haspelkast;JA;Ø22;Knel
4;4e etage;Pantry;Boiler inlaatcombinatie;EA;;In keukenkast;JA;Ø15;Knel
5;4e etage;Pantry;Waterkoeler;EA;;Achter waterkoeler;JA;1/2;wmk
6;4e etage;Pantry;Koffieapparaat;EA;;Achter koffieapparaat;JA;1/2;wmk
7;4e etage;Pantry;Toevoer koudwater;EA;;Achter koelkast;JA;Ø15;Knel
8;4e etage;Kantoor naast EHBO kast;brandslanghaspel;EA;;Kast achter brandslanghaspel;JA;Ø28;Knel
9;4e etage;Pantry;Boiler inlaatcombinatie;EA;;In keukenkast;JA;Ø15;Knel
10;4e etage;Pantry;Toevoerleiding koffieapparaat;EA;;Achter koffieapparaat;JA;Ø15;Knel
0;4e etage;Pantry;Koffie Automaat;EA;;;JA;3/4;Knel
11b;4e etage;Kantoor nabij trap;BSH combileiding;;;;JA;;
12;3e etage;Kantoor uit lift rechts;BSH nabij invalidetoilet;;;;;28;Knijp
13;3e etage;Pantry uit lift rechts;Toevoerleiding koffieapparaat;EA;;Achter koelkast;JA;Ø15;Knel
14;3e etage;Pantry uit lift rechts;Boiler inlaatcombinatie;EA;;In keukenkast;JA;Ø15;Knel
1;3e etage;Pantry rechts;Koffieapparaat;EA;;Achter apparaat;JA;3/4;Schroef
14b;3e etage;Pantry rechts;Waterapparaat;EA;;Achter apparaat;JA;3/4;Schroef
15;3e etage;Kantoor nabij trap;brandslanghaspel;EA;;Kast achter brandslanghaspel;JA;Ø28;Knel
16;3e etage;Pantry;Toevoerleiding koffieapparaat;EA;;Achter koffieapparaat;JA;Ø15;Knel
1;3e etage;Pantry;Koffieapparaat;EA;;Achter koffieapparaat;JA;3/4;Schroef
17;3e etage;Pantry;Boiler inlaatcombinatie;EA;;In keukenkast;JA;;
18;3e etage;Kantoor;brandslanghaspel;;;Strang;JA;;
19;3e etage;Kantoor uit lift links;brandslanghaspel;;;;JA;;
20;3e etage;Kantoor nabij trap;brandslanghaspel;;;;JA;;
21;3e etage;Schoonmaakhok nabij toilet;Boiler inlaatcombinatie;EA;;In kast;JA;;
22;3e etage;Kantoor bij lift;brandslanghaspel;;;;JA;;
23;3e etage;Pantry;Vaatwasser;;;;JA;;
24;3e etage;Pantry;Boiler;;;;JA;;
25;3e etage;Pantry;Toevoerleiding kw;EA;;Achter apparaat;JA;Ø15;Knel
25a;3e etage;Pantry;Koffieapparaat;ea;;;JA;3/4;Schroef
25b;3e etage;Pantry;Koffieapparaat;EA;;;JA;3/4;Schroef
26;3e etage;Kantoor bij trap;brandslanghaspel;;;;JA;;
27;3e etage;Kantoor bij trap;brandslanghaspel;;;;JA;;
28;2e etage;Knatoor uit lift rechts;brandslanghaspel;EA;;In haspelkast;JA;;
29;2e etage;Pantry;Boiler inlaatcombinatie;EA;;In keukenkast;JA;Ø15;Knel
30;2e etage;Pantry;Toevoerleiding;EA;;Achter koelkast;JA;Ø15;Knel
30a;2e etage;Pantry;Koffieapparaat;EA;;Achter apparaat;JA;3/4;Schroef
30b;2e etage;Pantry;Waterapparaat;EA;;Achter apparaat;JA;3/4;Schroef
31;2e etage;Kantoor bij trap;brandslanghaspel;EA;;Kast achter brandslanghaspel;JA;Ø28;Knel
32;2e etage;Pantry;Toevoer koudwater apparaten;EA;;Achter koffieapparaat;JA;Ø15;Knel
32a;2e etage;Pantry;Koffieapparaat;EA;;Achter koffieapparaat;JA;3/4;Schroef
33;2e etage;Pantry;Boiler inlaatcombinatie;EA;;In keukenkast;JA;Ø15;Knel
34;2e etage;Kantoor bij trap;BSH strang met 18;;;;;;
35;2e etage;Kantoor uit lift links;Waterkoeler;WF-EA;;;JA;3/4;Schroef
36;3e etage;Kantoor uit lift links;Waterkoeler;WF-EA;;;JA;3/4;Schroef
37;2e etage;Poetshok bij toilet;Boiler inlaatcombinatie;EA;;;JA;Ø15;Knel
38;2e etage;Pantry;Vaatwasser;DA-EB;;;JA;1/2;wmk
39;2e etage;Pantry;Boiler inlaatcombinatie;EA;;;JA;Ø15;Knel
40;2e etage;Pantry;Toevoer koffieapparaat;EA;;;JA;Ø15;Knel
40a;2e etage;Pantry;Koffieapparaat;EA;;;JA;3/4;Schroef
40b;2e etage;Pantry;Koffieapparaat;EA;;;JA;3/4;Schroef
41;2e etage;Kantoor uit lift links;brandslanghaspel;;;;JA;;
42;2e etage;Kantoor bij trap;brandslanghaspel;;;;JA;;
43;2e etage;Kantoor bij lift;brandslanghaspel;;;;JA;;
44;2e etage;Kantoor bij trap;brandslanghaspel;;;;NEE;;
45;2e etage;Kantoor bij trap;brandslanghaspel;;;;JA;;
46;4e etage;Pantry uit lift rechts;Vaatwasser;EA;;Onder vaatwasser;JA;Ø15;Knel
47;3e etage;Pantry uit lift rechts;Vaatwasser;EA;;Onder vaatwasser;JA;Ø15;Knel
48;2e etage;Pantry uit lift rechts;Vaatwasser;EA;;Onder vaatwasser;JA;Ø15;Knel
49;1e etage;Kantoor uit lift rechts;brandslanghaspel;EA;;In haspelkast;JA;Ø22;Knel
50;1e etage;Pantry;Toevoer koffieapparaat;EA;;Achter koelkast;JA;Ø15;Knel
50a;1e etage;Pantry;Koffieapparaat;EA;;Achter koffieapparaat;JA;3/4;Schroef
50b;1e etage;Pantry;Waterapparaat;EA;;Achter koffieapparaat;JA;3/4;Schroef
51;1e etage;Pantry;Boiler inlaatcombinatie;EA;;In keuken kast;;Ø15;Knel
52;1e etage;Pantry;Vaatwasser;EA;;Onder vaatwasser;JA;Ø15;Knel
53;1e etage;Kantoor;BSH strang met 34;;;;JA;;
54;1e etage;Kantoor;brandslanghaspel;;;;JA;;
55;1e etage;Pantry;Toevoerleiding koffieapparaat;EA;;Achter apparaat;JA;Ø15;Knel
55a;1e etage;Pantry;Koffieapparaat;EA;;Achter apparaat;JA;3/4;Schroef
56;1e etage;Pantry;Boiler inlaatcombinatie;EA;;In keuken kast;JA;Ø15;Knel
57;1e etage;Kantoor uit lift links;brandslanghaspel;;;;JA;;
58;1e etage;Kantoor;brandslanghaspel;;;;JA;;
59;1e etage;Poetshok bij toilet;Boiler inlaatcombinatie;EA;;;JA;Ø15;Knel
60;1e etage;Pantry;Boiler inlaatcombinatie;EA;;In kast;JA;Ø15;Knel
61;1e etage;Reprografie;Boiler inlaatcombinatie;EA;;Onder wastafel;JA;Ø15;Knel
