;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Brabant Wonen;;Naam monteur:;J. Nederkoorn;;;;;Slangenhaspels-water;;
Locatie:;Kruisherenklooster en Kapel;;Datum:;8 2015;;;;;Blusdekens;;
Adres:;Kerkstraat 2-44, Uden;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;Kruisherenkapel;Ajax;BSH 30 m;Water;2012;2015;28 l/min;a;;;
1a;Kapel bij Maria;Ajax;BSH 30 m;Water;2006;2015;28 l/min;a;;;
2;Kruisherenkapel;Ajax;BSH 30 m;Water;2012;2015;30 l/min;a;;;
3;Kruisherenklooster;Ajax;BSH 25 m;Water;2012;2015;40 l/min;a;in hal bij lift BG;;
4;Kruisherenklooster;Ajax;BSH 25 m;Water;2012;2015;36 l/min;a;in gang bij trap BG;;
5;Gang 1e verdieping bij 22;Ajax;BSH 25 m;Water;2012;2015;36 l/min;a;;;
6;Gang 1e verdieping bij 20;Ajax;BSH 25 m;Water;2012;2015;36 l/min;a;;;
7;Gang 2e verdieping bij lift;Ajax;BSH 25 m;Water;2012;2015;32 l/min;a;;;
8;Gang 2e verdieping bij 36;Ajax;BSH 25 m;Water;2012;2015;34 l/min;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;Geen blusmiddel aanwezig in: technische ruimte toiletten kapel, kelder technische ruimte en ketelhuis 2e verdieping;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
