;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;BrabantWonen;;Naam monteur:;J. Nederkoorn;;;;;Slangenhaspels-water;;
Locatie:;Geerke Den Bosch;;Datum:;3-3-2015;;;;;Blusdekens;;
Adres:;Nienoordstede 17, Den Bosch;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;In woning nr: 1;Saval;B.S.H. 20m;Water;2008;2015;28 l/min;a;;;
2;In woning nr: 1;Saval;PG6;Poeder;2008;;;a;;;
3;In woning nr: 1;Saval;PG6;Poeder;2008;;;a;;;
4;In woning nr: 2;Saval;B.S.H. 20m;Water;2008;2015;32 l/min;a;;;
5;In woning nr: 2;Saval;PG6;Poeder;2008;;;a;;;
6;In woning nr: 3;Saval;B.S.H. 20m;Water;2008;2015;26 l/min;a;;;
7;In woning nr: 3;Saval;PG6;Poeder;2008;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
