;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: Gemeente Uden;;;Naam monteur: J. Nederkoorn;;;;;;
Locatie: RKSV Odiliapeel;;;Week: Oktober, 2015;;;;;;
Adres: Oudedijk 30a, Odiliapeel;;;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;Resultaat;;Montagegevens;;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF);
1;B.G.;Hal meterput;Brandslanghaspel;Ram EA;In meterput;JA;Ø22;Knel;
2;B.G.;Hal meterput;Buitenkraan;Ram EA;In meterput;JA;Ø15;Knel;
3;1e verd.;Zolder;Vulkraan;CA;Onder ketel;JA;1/2 bi;Schroef;
4;1e verd.;Zolder;Circulatie;Ram EA;Naast ketel;JA;Ø22;Knel;
5;1e verd.;Zolder;Voeding ww;Ram EA;Aan boiler links;JA;Ø15;Knel;
6;1e verd.;Zolder Tech. Ruimte;Boiler;Inlaat C.;Bij Ketel;JA;Ø22;Knel;
7;1e verd.;Zolder Tech. Ruimte;Mengventiel WW;EA;Bij Boiler;JA;Ø28;Knel;
8;1e verd.;Zolder Tech. Ruimte;Mengventiel KW;EA;Bij Boiler;Ja;Ø28;Knel;
;;;;;;;;;
Keerklep:;;Opmerking:;;;;;;;
;;;;;;;;;
;;;;;;;;;
