;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: Kemkens;;;Naam monteur: Marty Gutte;;;;;;
Locatie: libra 14;;;Datum: Oktober, 2015;;;;;;
Adres: Veldhoven;;;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;;Resultaat;;Montagegevens;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Vereiste beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF)
1;;hal;BSH;EA;;in BSH kast;JA;22;knel
2;;wasruimte;wm;EB;;;JA;1/2;schroef
3;;wasruimte;kw kraan;EA;;;JA;1/2;schroef
4;;cv ruimte;vulkraan;CA;;;JA;1/2;schroef
5;;cv ruimte;circulatieleiding;EA;;;JA;15;knel
6;;cv ruimte;inlaat combi;EA;;;JA;22;cap
7;;keuken;vaatwasser;EA;;;JA;1/2;schroef
8;;keuken;vaatwasser;EA;;;JA;1/2;schroef
9;;keuken;koffie apparaat;EA;;;JA;1/2;schroef
10;;keuken;spoelkraan kw;;;stickers onder wasbak;JA;;
11;;keuken;spoelkraan ww;;;stickers onder wasbak;JA;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
Keerklep:;;Opmerking;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
