;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: Kemkens;;;Naam monteur: Marty Gutte;;;;;;
Locatie: Honk 3 en 5;;;Datum: Oktober, 2015;;;;;;
Adres: Veldhoven;;;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;;Resultaat;;Montagegevens;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Vereiste beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF)
1;;cv ruimte;buitenkraan;EA;;cv ruimte;JA;15;knel
2;;cv ruimte;vulkraan;CA;;;JA;3/4;schroef
3;;cv ruimte;circulatieleiding;EA;;;JA;22;knel
4;;cv ruimte;inlaat-combi;EA;;;JA;22;knel
5;;buiten voor rechts;buitenkraan;;;;NEE;;
6;;buiten bij 3;buitenkraan;;;;JA;;
7;;buiten bij 5;buitenkraan;;;;JA;;
8;;keuken;vaatwasser;EA;;Kast rechts;JA;1/2;schroef
9;;wasruimte;wm;EB;;;JA;1/2;schroef
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
Keerklep:;;Opmerking;;;;;;;
;;;;;;;;;
