;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: Kemkens;;;Naam monteur: Marty Gutte;;;;;;
Locatie: Berkt 4 en 6;;;Datum: September, 2015;;;;;;
Adres: Veldhoven;;;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;;Resultaat;;Montagegevens;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Vereiste beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF)
1;bg;cv ruimte;vulkraan;CA;;;JA;3/4;schroef
2;bg;cv ruimte;inlaat combi;EA;;;JA;22;cap
3;bg;cv ruimte;circulatieleiding;EA;;;JA;15;knel
4;bg;keuken;vaatwasser;EA;;;JA;1/2;schroef
5;bg;keuken;buitenkraan;EA;;;JA;15;knel
6;bg;wasruimte;wm;EA;;;JA;1/2;schroef
7;bg;buiten;buitenkraan;;;buiten achter;JA;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
Keerklep:;;Opmerking;;;;;;;
;;;;;;;;;
