;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: Kemkens;;;Naam monteur: Marty Gutte;;;;;;
Locatie: Eegwortel 3 en 1;;;Datum: Oktober, 2015;;;;;;
Adres: Veldhoven;;;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;;Resultaat;;Montagegevens;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Vereiste beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF)
1;bg;cv ruimte ;inlaat combi;EA;;;JA;15;knel
2;bg;cv ruimte;vulkraan;EA;;;JA;15;knel
3;bg;keuken;vaatwasser;EA;;;JA;1/2;schroef
4;bg;keuken;koffieapparaat;EA;;;JA;15;knel
5;bg;stal;tapkraan;EA;;;JA;15;knel
6;bg;td;buitenkraan;EA;;meterkast;JA;15;knel
7;bg;td;toevoer kw;EA;;meterkast;JA;22;knel
8;1e;td;vulkraan;EA;;;JA;15;knel
9;1e;td;inlaat combi;;;;JA;15;knel
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
Keerklep:;;Opmerking;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
