;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: Kemkens;;;Naam monteur: Marty Gutte;;;;;;
Locatie: Stulp 2 en 4;;;Datum: Oktober, 2015;;;;;;
Adres: Veldhoven;;;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;;Resultaat;;Montagegevens;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Vereiste beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF)
1;bg;wasruimte;wm;EA;;;JA;1/2;schroef
2;bg;keuken;vaatwasser;EB;;;JA;1/2;schroef
3;bg;cv ruimte;vulkraan;CA;;;JA;1/2;schroef
4;bg;cv ruimte;circulatieleiding;EA;;;JA;22;knel
5;bg;cv ruimte;inlaat-combi;EA;;;JA;22;knel
6;bg;buiten voor 2;buitenkraan;;;;JA;;
7;bg;buiten voor 4;buitenkraan;;;;JA;;
8;bg;buiten achter 2;buitenkraan;;;;JA;;
9;bg;buiten achter 4;buitenkraan;;;;JA;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
Keerklep:;;Opmerking;;;;;;;
;;;;;;;;;
