;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Cello;;Naam monteur:;J. Verhagen;;;;;Slangenhaspels-water;;
Locatie:;­;;Datum:;5-1-2015;;;;;Blusdekens;;
Adres:;Schuurkerkpad, Berlicum;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
0-1;Ingang links;Saval;BSH 20m;Water;2006;2011;40 l/min;a;;;
0-2;2e verd. Trappenhuis;Saval;BSH 20m;Water;2006;2011;34 l/min;a;;;
1-1;1e verdieping links;Saval;BSH 20m;Water;2006;2011;34 l/min;a;;;
1-2;1e verdieping rechts;Saval;BSH 20m;Water;2006;2011;34 l/min;a;;;
2-1;2e verdieping links;Saval;BSH 20m;Water;2006;2011;28 l/min;a;;;
2-2;2e verdieping rechts;Saval;BSH 20m;Water;2006;2011;28 l/min;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
