;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Cello;;Naam monteur:;J. Verhagen;;;;;Slangenhaspels-water;;
Locatie:;­;;Datum:;5-1-2015;;;;;Blusdekens;;
Adres:;Pastoriestraat, Rosmalen;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;Voordeur 46;BCO;EFS-6;Schuim;2015;;;a;;;
2;Hal 44-46;BCO;EFS-6;Schuim;2015;;;a;;;
3;Voordeur 44;Moyne Roberts;MF-60;Schuim;2013;;;a;;;
4;1e verd. trappengat 44;BCO;EFS-6;Schuim;2015;;;a;;;
5;2e verd. trappengat 44;BCO;EFS-6;Schuim;2015;;;a;;;
6;1e verd. trappengat 46;BCO;EFS-6;Schuim;2015;;;a;;;
7;2e verd. trappengat 46;BCO;EFS-6;Schuim;2015;;;a;;;
8;Nummer 48 jan;BCO;EFS-6;Schuim;2015;;;a;;;
9;Hal 48;BCO;EFS-6;Schuim;2015;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
8;Blusser vervangen i.v.m. verjaring.;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
