;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Cello;;Naam monteur:;M. Gutte;;;;;Slangenhaspels-water;;
Locatie:;Nr. 1301400;;Datum:;Week 6 2015;;;;;Blusdekens;;
Adres:;Dotterbloem 8, Rosmalen;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;Bewoners café;Smeba;MC-2a;CO2;2012;;;a;;;
2;Bewoners café;Saval;BSH 20m;Water;1994;2014;32 l/min;a;;;
3;Zaal midden;Saval;BSH 20m;Water;2008;2014;32 l/min;a;;;
4;Zaal rechts;Saval;BSH 20m;Water;1992;2014;31 l/min;a;;;
5;Zaal links;Saval;BSH 20m;Water;1993;2014;32 l/min;a;;;
6;Keuken zaal links;Uro-Flame;EFS2;Schuim;2015;;;a;NIEUW;;
7;Ketelhok;Saval;MC-5e;CO2;2006;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
