;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Cello;;Naam monteur:;M. Gutte;;;;;Slangenhaspels-water;;
Locatie:;Nr. 1302800;;Datum:;Week 9 2015;;;;;Blusdekens;;
Adres:;Heikant 2-4-6, Rosmalen;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;Gang nr. 6;Saval;BSH 20m;Water;1993;2014;28 l/min;a;;;
2;Gang nr. 6;Smeba;MF-60;Schuim;2010;;;a;;;
3;Gang nr. 4;Smeba;MF-60;Schuim;2013;;;a;;;
4;Gang nr. 4;Saval;BSH 20m;Water;1993;2014;28 l/min;a;;;
5;Gang nr. 2;Smeba;MF-60;Schuim;2012;;;a;;;
6;Kantoor buiten achter;Smeba;MF-60;Schuim;2013;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
