;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Cello;;Naam monteur:;M. Gutte;;;;;Slangenhaspels-water;;
Locatie:;Nr. 1304500;;Datum:;Week 9 2015;;;;;Blusdekens;;
Adres:;Reelaan 2, Rosmalen;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;Huifbed hal;Smeba;MF-60;Schuim;2014;;;a;;;
2;Binnen volière;Smeba;MF-60;Schuim;2014;;;a;;;
3;Binnen volière;Ajax;BSH 20m;Water;2000;2014;;a;;;
4;Manege keuken;BCO;EP6S;Poeder;2015;;;a;;;
5;Manege huifkar;BCO;EP6S;Poeder;2015;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
