;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Cello;;Naam monteur:;M. Gutte;;;;;Slangenhaspels-water;;
Locatie:;Nr. 1300900;;Datum:;Week 7 2015;;;;;Blusdekens;;
Adres:;Eikenpage 1 + Zandoogpad 3, Rosmalen;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;Kamer links achter;Ajax;BSH 20m;Water;2012;;28 l/min;a;;;
2;Kamer op hoek;Ajax;BSH 20m;Water;2012;;;a;;;
3;Ketlehok;Smeba;MF-60;Schuim;2013;;30 l/min;a;;;
4;Keuken nr. 4;Blusdeken;;;;;;;;;
5;Gang bij nr. 2;Ajax;BSH 20m;Water;2012;2014;28 l/min;a;;;
6;Keuken tussen 1 en 2;Blusdeken;;;;;;;;;
7;Keuken op hoek;Blusdeken;;;;;;;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
