;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Cello;;Naam monteur:;M. Gutte;;;;;Slangenhaspels-water;;
Locatie:;Nr. 1302600;;Datum:;Week 6 2015;;;;;Blusdekens;;
Adres:;Eikenpage 2-8 & Boskant 2, Rosmalen;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;Ketelhok;Smeba;MF-60;Schuim;2013;;;a;;;
2;Nummer 6 1e verdieping;Smeba;MF-60;Schuim;2013;;;a;;;
3;Gang rechts;Ajax;BSH 20m;Water;2012;;28 l/min;a;;;
4;Gang rechts achter;Ajax;BSH 20m;Water;2012;;28 l/min;a;;;
5;Gang links;Ajax;BSH 20m;Water;2012;;30 l/min;a;;;
6;Gang links achter;Ajax;BSH 20m;Water;2012;;30 l/min;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
