;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Cello;;Naam monteur:;M. Gutte;;;;;Slangenhaspels-water;;
Locatie:;Nr. 1302400;;Datum:;Week 6 2015;;;;;Blusdekens;;
Adres:;Dotterbloem 1, Rosmalen;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;Gang bij 0.54a;Smeba;BSH 25m;Water;2006;2014;40 l/min;a;;;
2;Hoofdingang;Ajax;BSH 25m;Water;?;2014;38 l/min;a;;;
3;Keuken bij ingang;Smeba;MF-60;Schuim;2013;;;a;;;
4;Hoofdingang;Smeba;MF-60;Schuim;2013;;;a;;;
5;Bakkerij;Smeba;MC-5a;CO2;2013;;;a;;;
6;Gang bij 0.15;Smeba;BSH 25m;Water;2005;;40 l/min;a;;;
7;Gang bij 0.20;Smeba;BSH 25m;Water;2007;;40 l/min;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
