;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Cello;;Naam monteur:;M. Gutte;;;;;Slangenhaspels-water;;
Locatie:;Nr. 1301100;;Datum:;Week 9 2015;;;;;Blusdekens;;
Adres:;Vliertwijksestraat 44/a, Rosmalen;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
Vliertwijksestraat 44a;;;;;;;;;;;
1;Gang;Smeba;BSH 20m;Water;;2014;36 l/min;a;;;
2;Gang;Smeba;MF-60;Schuim;2013;;;a;;;
3;Ketelhok 1e verdieping;Smeba;MF-60;Schuim;2014;;;a;;;
4;Keuken gezamenlijk;Smeba;MF-60;Schuim;2013;;;a;;;
Vliertwijksestraat 44;;;;;;;;;;;
5;Ketelhok 1e verdieping;Smeba;MF-60;Schuim;2014;;;a;;;
6;Gang;Smeba;BSH 20m;Water;;2014;36 l/min;a;;;
7;Gang;Smeba;MF-60;Schuim;2013;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
