;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Cello;;Naam monteur:;M. Gutte;;;;;Slangenhaspels-water;;
Locatie:;Nr. 1631900;;Datum:;Week 6 2015;;;;;Blusdekens;;
Adres:;Zandkant 5-11 & Zandoogpad 1, Rosmalen;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;Gang links;Ajax;BSH 20m;Water;2013;;28 l/min;a;;;
2;Gang midden;Ajax;BSH 20m;Water;2013;;28 l/min;a;;;
3;Ketelhok;Smeba;MF-60;Schuim;2014;;;a;;;
4;Gang midden;Ajax;BSH 20m;Water;2013;;26 l/min;a;;;
5;Nummer 7 1e verdieping;Ajax;E6-6n;Schuim;2013;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
