;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Casade;;Naam monteur:;J. Nederkoorn;;;;;Slangenhaspels-water;;
Locatie:;Voorweiden Prisma;;Datum:;Week 35, 2015;;;;;Blusdekens;;
Adres:;Voorweiden 23-45 Waalwijk;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
H1;Gang kelder;Saval;B.S.H. 25m ;Water;2002;2014;40 l/min;a;;;
B1;Hal ingang;Smeba;MF60;Schuim;2012;;;a;;;
H2;Gang begane grond;Saval;B.S.H. 25m ;Water;2002;2014;40 l/min;a;;;
B2;Keuken begane grond;BCO;EFS 6;Schuim;2014;;;a;;;
H3;Gang 1e verdieping;Saval;B.S.H. 25m ;Water;2002;2014;40 l/min;a;;;
B3;Keuken begane grond;Smeba;MC-5A;CO2;2004;;;a;;;
H4;Gang 2e verdieping;Saval;B.S.H. 25m ;Water;2002;2014;36 l/min;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
