;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Cello;;Naam monteur:;Marty Gutte;;;;;Slangenhaspels-water;;
Locatie:;Haaren;;Datum:;Week 10 2015;;;;;Blusdekens;;
Adres:;Ruybosch 16;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
Ruybosch 16;;;;;;;;;;;
1;Gang links;Uro Flame;BSH 30m;Water;2012;2015;28 l/min;a;;;
2;Keuken;Uro Flame;BSH 30m;Water;2012;2015;28 l/min;a;;;
Ruybosch 2 t/m 14;;;;;;;;;;;
3;Ingang links;Uro Flame;BSH 30m;Water;2012;2015;32 l/min;a;;;
4;Ingang rechts;Uro Flame;BSH 30m;Water;2012;2015;30 l/min;a;;;
Ruybosch 1 t/m 11;;;;;;;;;;;
5;Ingang rechts;Uro Flame;BSH 30m;Water;2012;2015;30 l/min;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
