;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: ;;Kempenhaeghe;Naam monteur: ;J Nederkoorn;;;;;
Locatie:;;De Manege;Week: ;Oktober, 2015;;;;;
Adres: ;;Sterkselseweg 65, Heeze;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;Resultaat;;Montagegevens;;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF);
1;BG;1600001;BSH;EA;Onder Haspel;a;1'';Schroef;
2;BG;16.00.008 Keuken;Vaatwasser;EB;In Kast;a;1/2'';Schroef;
3;BG;16.00.021 Stal;BSH 1;EA;Boven Paardenstal;a;ø22;Knel;
4;BG;1600015;Tapkraan;RAM EA;Boven op muur;a;ø22;Knel;
5;BG;16.00.013 CV Ruimte;Buitenkraan;EA;Onder Ketel;a;ø15;Knel;
6;BG;16.00.013 CV Ruimte;CV Vulkraan;CA;Onder Ketel;a;ø15;Knel;
7;BG;16.00.013 CV Ruimte;Voeding Ketel;Inlaat C.;Onder Ketel;a;ø15;Knel;
8;BG;16.00.013 CV Ruimte;Voeding KW;EA;In Waterput;a;ø28;CAP;
9;BG;16.00.013 CV Ruimte;Voeding wei;EA;In Waterput;a;ø22;Knel;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
Keerklep:;;Opmerking:;;;;;;;
;;;;;;;;;
;;;;;;;;;
