;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: ;;Kempenhaeghe;Naam monteur: ;J Nederkoorn;;;;;
Locatie:;;T Sandt;Week: ;September, 2015;;;;;
Adres: ;;Sterkselseweg 65, Heeze;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;Resultaat;;Montagegevens;;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF);
1;;1800401;BSH 1;EA;In Kruipruimte;a;;;
2;;1800411;Wasruimte;EB;In Kraan;a;1/2'';Schroef;
3;;1800411;Wasruimte;EB;In Kraan;a;1/2'';Schroef;
4;;18.00.201 Woning 2;BSH 2;EA;In Kruipruimte;a;;;
5;;18.00.201-02;Vaatwasser;EB;In Keukenkast;a;1/2'';Schroef;
6;;18.00.101/02/03/04;Vaatwasser;EB;In Keukenkast;a;1/2'';Schroef;
7;;18.00.101 Gang;BSH 3;EA;In Kruipruimte;a;;;
8;;18.00.301/02 Gang;BSH 4;EA;In Kruipruimte;a;;;
9;;18.00.303 Keuken;Vaatwasser;EB;In Keukenkast;a;1/2'';Schroef;
10;;Terras Woning3;Buitenkraan;EA;;a;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
Keerklep:;;Opmerking:;;;;;;;
;;;;;;;;;
;;;;;;;;;
