;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: ;;Van Bon;Naam monteur: ;J Nederkoorn;;;;;
Locatie:;;Laboratorium;Week: ;December, 2015;;;;;
Adres: ;;Geertjesweg 15, Wageningen;Kas A-B-C;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;Resultaat;;Montagegevens;;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF);
1;BG;Kas A;Nooddouche voor;RAM EA;Bij boiler;a;ø28;Knel;
2;BG;Kas A;Tapkraan;RAM EA;Bij werktafel;a;ø15;Knel;
3;BG;Kas A;Boiler;Inlaat C.;Onder Boiler;a;ø15;Knel;
4;BG;Kas A;Tapkraan;RAM EA;Onder Wastrog;a;ø15;Knel;
5;BG;Kas A;Nooddouche;EA;Bij nooddouche;a;ø28;Knel;
6;BG;Kas A;Tapkraan;RAM EA;Bij nooddouche;a;ø15;Knel;
;;;;;;;;;
1;BG;Kas B;BSH;EA;Bij wasbak Gang;a;ø15;Knel;
2;BG;Kas B;Desinfectiemat;RAM EA;Bij Wasbak;a;ø15;Knel;
3;BG;Kas B;Boiler;Inlaat C.;Onder Boiler;a;ø15;Knel;
4;BG;Kas B;WW Toestel;CA;Bij boiler;a;ø22;Knel;
;;;;;;;;;
1;BG;Kas C;Boiler Close in;Inlaat C.;Bij wastrog;a;ø15;Knel;
2;BG;Kas C;Boiler bol L;Inlaat C.;Onder Boiler;a;ø15;Knel;
3;BG;Kas C;Boiler bol R;Inlaat C.;Onder Boiler;a;ø15;Knel;
Keerklep:;;Opmerking:;;;;;;;
;;;;;;;;;
;;;;;;;;;
