;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;BrabantWonen;;Naam monteur:;J. Nederkoorn;;;;;Slangenhaspels-water;;
Locatie:;Torenstaete;;Datum:;Week 13 2015;;;;;Blusdekens;;
Adres:;Arendsvlucht 25, Oss;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
0-1;Gang BG bij 77;Saval;BSH 20 m;Water;2002;2015;38 l/min;a;;;
0-2;Gang BG bij 69;Saval;BSH 30 m;Water;2002;2015;42 l/min;a;;;
0-3;Gang BG bij 63;Saval;BSH 30 m;Water;2002;2015;44 l/min;a;;;
0-4;Gang BG bij 61;Saval;BSH 30 m;Water;2002;2015;44 l/min;a;;;
0-5;Gang BG bij 53;Saval;BSH 20 m;Water;2002;2015;44 l/min;a;;;
1;Kantoor management;BCO;EFS 6;Schuim;2013;;;a;;;
1-1;Gang 1e verd bij 135;Saval;BSH 20 m;Water;2002;2015;42 l/min;a;;;
1-2;Gang 1e verd bij 127;Saval;BSH 30 m;Water;2002;2015;42 l/min;a;;;
1-3;Gang 1e verd bij 121;Saval;BSH 30 m;Water;2002;2015;40 l/min;a;;;
1-4;Gang 1e verd bij 119;Saval;BSH 30 m;Water;2002;2015;40 l/min;a;;;
1-5;Gang 1e verd bij 111;Saval;BSH 20 m;Water;2002;2015;40 l/min;a;;;
2-1;Gang 2e verd bij 169;Saval;BSH 30 m;Water;2002;2015;38 l/min;a;;;
2-2;Gang 2e verd bij 163;Saval;BSH 30 m;Water;2002;2015;38 l/min;a;;;
2-3;Gang 2e verd bij 161;Saval;BSH 30 m;Water;2002;2015;38 l/min;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
