;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Brabant Wonen;;Naam monteur:;John Nederkoorn;;;;;Slangenhaspels-water;;
Locatie:;ZC Loovelt;;Datum:;April, 2015;;;;;Blusdekens;;
Adres:;Saturnusstraat 280, Oss;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;Bij receptie;Saval;B.S.H. 20m;Water;1988;2015;36 L p/m;a;;;
B2;Bij restaurant;BCO ;EFS6;Schuim;2015;;;a;Vervangen ivm jaartal (2005);;
BSN3;Bij kamer 104;Saval;B.S.H. 20m;Water;1988;2015;32 L p/m;a;;;
B4;Bij keuken;Saval;AK5;CO2;2008;;;a;;;
BSN5;Bij kamer 113;Saval;B.S.H. 20m;Water;1998;2015;32 L p/m;a;;;
BSN6;Bij kamer 212;Saval;B.S.H. 20m;Water;1998;2015;32 L p/m;a;;;
7;Bij kamer 209;Saval;B.S.H. 20m;Water;1998;2015;36 L p/m;a;;;
B8;Ketelhuis;Tockel;K5J;CO2;2015;;;a;Vervangen ivm jaartal (2005);;
B9;Bij kamer 207;BCO;EFS6;Schuim;2015;;;a;Vervangen ivm jaartal (2005);;
10;Bij kamer 204;Saval;B.S.H. 20m;Water;1988;2015;30 L p/m;a;;;
11;Bij kamer 313;Saval;B.S.H. 20m;Water;1988;2015;32 L p/m;a;;;
12;Bij kamer 309;Saval;B.S.H. 20m;Water;1988;2015;32 L p/m;a;;;
B13;Bij kamer 304;BCO;EFS6;Schuim;2015;;;a;Vervangen ivm jaartal (2005);;
14;Bij kamer 302;Saval;B.S.H. 20m;Water;1988;2015;30 L p/m;a;;;
15;Bij kamer 412;Saval;B.S.H. 20m;Water;1987;2015;30 L p/m;a;;;
16;Bij kamer 409;Saval;B.S.H. 20m;Water;1988;2015;32 L p/m;a;;;
B17;Bij kamer 407;BCO;EFS6;Schuim;2015;;;a;Vervangen ivm jaartal (2005);;
18;Bij kamer 404;Saval;B.S.H. 20m;Water;1988;2015;30 L p/m;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
