;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;SWB;;Naam monteur:;Marty Gutte;;;;;Slangenhaspels-water;;
Locatie:;De Steegakker;;Datum:;Week 27, 2015;;;;;Blusdekens;;
Adres:;Steegakker 1-11 Dodewaard;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;Gang;BCO;EFS6;schuim;2014;;;a;;;
2;Gang;Saval;BSH 20 m;water;1997;2014;28 l/min;a;;;
3;Gang;BCO;EFS6;schuim;2014;;;a;;;
4;Gang;Saval;BSH 20 m;water;1993;;30 l/min;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
