;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;TT Vasum vastgoed;;Naam monteur:;J Verhagen;;;;;Slangenhaspels-water;;
Locatie:;Gebouw 101;;Datum:;10-1-2015;;;;;Blusdekens;;
Adres:;TT Vasumweg 101;Amsterdam;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;Bij Ingang;Ajax;BSH 25M;Water;1999;2015;32 L p/m;a;;;
2;Achterin Hal;Ansul;BSH 25M;Water;;2015;40 L p/m;a;;;
3;Langezijde Rechts;Moyne - Roberts;MF-60;Schuim;2015;;;a;;;
4;Langezijde Rechts;Moyne - Roberts;MF-60;Schuim;2015;;;a;;;
5;Langezijde Rechts;Moyne - Roberts;MF-60;Schuim;2015;;;a;;;
6;Hal Midden Links;Ansul;BSH 25M;Water;;2015;30 L p/m;a;;;
7;Ingang Links;Rutrans;PD-6-GA;Poeder;2007;;;a;;;
8;Ingang Links;Rutrans;PD-6-GA;Poeder;2007;;;a;;;
9;Bij Ingang;Moyne - Roberts;MF-60;Schuim;2015;;;a;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
