;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Cello;;Naam monteur:;M. Gutte;;;;;Slangenhaspels-water;;
Locatie:;­;;Datum:;Week 12 2015;;;;;Blusdekens;;
Adres:;De Ring 14, Vught;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;Gang bij balie;Ajax;BSH 20m;Water;2010;2015;36 l/min;a;;;
2;Gang bij koffie apparaat;Ajax;BSH 20m;Water;2010;2015;36 l/min;a;;;
3;Gang kantoor 1e verd.;Ajax;BSH 20m;Water;2010;2015;36 l/min;a;;;
4;Kantoor 1e verd.;Ajax;BSH 20m;Water;2010;2015;36 l/min;a;;;
5;Kantoor 2e verd.;Ajax;BSH 20m;Water;2010;2015;32 l/min;a;;;
6;Kantoor 2e verd.;Ajax;BSH 20m;Water;2010;2015;32 l/min;a;;;
7;Ketelhuis 3e verd.;Ajax;GP-6;Poeder;2010;;;a;;;
8;Gang 3e verd.;Ajax;BSH 20m;Water;2010;2015;32 l/min;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
