;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Cello;;Naam monteur:;M. Gutte;;;;;Slangenhaspels-water;;
Locatie:;­;;Datum:;Week 12 2015;;;;;Blusdekens;;
Adres:;Nieuwstraat 1, Boxtel;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;Naast bar;Ajax;BSH 20m;Water;2010;2012;28 l/min;a;;;
2;Keuken;Smeba;MC-5A;CO2;2014;;;a;;;
3;Gang rechts;;;;;;;;;;
4;Gymzaal;Smeba;MF-60;Schuim;2013;;;a;;;
5;Gang links;Smeba;BSH 20m;Water;2006;2012;28 l/min;a;;;
6;Bakkerij;Smeba;MC-5A;CO2;2014;;;a;;;
7;Knutsel afdeling;Smeba;MC-5A;CO2;2014;;;a;;;
8;Bakkerij;Blusdeken;;;;;;;;;
9;Keuken;Blusdeken;;;;;;;;;
10;Industrie;Blusdeken;;;;;;;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
