;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: Immens;;;Naam monteur: J. Nederkoorn;;;;;;
Locatie: Zwanenberg Advies;;;Week 28 2015;;;;;;
Adres: 't Dorp 5-7, Heesch;;;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;Resultaat;;Montagegevens;;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF);
1;BG;Gang bij nummer 3;Brandslanghaspel;;;a;;;
2;BG;Gang bij nummer 4;Brandslanghaspel;;;a;;;
3;BG;Gang pantry receptie;Koffieautomaat;EB;In kast;a;;;
4;BG;Gang kantoor Oss;Brandslanghaspel;;;a;;;
5;BG;Ketelruimte;CV Vulkraan;CA;In ketelhuis;a;;;
6;BG;Kantine;Boiler;Inlaatcombi;In kast;a;Ø15;Knel;
7;BG;Kantine;Koffieautomaat;RAM EA;In kast;a;Ø15;Knel;
8;BG;Fietsenstalling;Gevelkraan;;;a;;;
Keerklep:;;Opmerking:;;;;;;;
;;;;;;;;;
