;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: ;;Immens;Naam monteur: ;J Verhagen;;;;;
Locatie:;;Brandweerkazerne;Week: ;December, 2015;;;;;
Adres: ;;Schijndelseweg 38B, Sint-Michielsgestel;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;Resultaat;;Montagegevens;;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF);
1;BG;Gang Binnenkomst;BSH;EA;;a;;;
2;BG;Garage;BSH;EA;;a;;;
3;BG;Wasruimte;KW Knijpdouche;;;;;;
4;BG;Wasruimte;WW Knijpdouche;;;;;;
5;BG;Werkplaats;Ontharder;CA;;a;;;
6;BG;Opslag bij roldeur;Gevelkraan; ;;;;;
7;1e;Gang;BSH;EA;;a;;;
8;1e;Keuken;Vaatwasser;EA;In Keukenkastje;a;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
Keerklep:;;Opmerking:;;;;;;;
;3 en 4;Moet EA keerklep worden Geplaatst.;;;;;;;
5-jan;;Moet EA keerklep worden Geplaatst.;;;;;;;
;;;;;;;;;
