;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: Gemeente Veghel;;;Naam monteur: M. Gutte;;;;;;
Locatie: MFA de Trommel;;;Week: 4 2015;;;;;;
Adres: Horstakker 38, Erp;;;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;Resultaat;;Montagegevens;;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF);
1;BG;Gang BSO;Brandslanghaspel ;;;a;;;
2;BG;Gang bij slaapkamers;Brandslanghaspel ;;;a;;;
3;BG;Gang bij ingang;Brandslanghaspel ;;;a;;;
4;BG;Klas rechts;Brandslanghaspel ;;;a;;;
5;1e verd.;Bij lokaal 1.04;Brandslanghaspel ;;;a;;;
6;1e verd.;Gang;Brandslanghaspel ;;;a;;;
Keerklep:;;Opmerking:;;;;;;;
;;;;;;;;;
