;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Oosterpoort;;Naam monteur:;J. Nederkoorn;;;;;Slangenhaspels-water;;
Locatie:;-;;Datum:;November, 2015;;;;;Blusdekens;;
Adres:;Herteweide 22, Veghel;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Reden afkeur;;
1;Huiskamer;Uro Flame;EFS 2 FP;Schuim;2011;;;a;;;
2;Keuken;BCO;EFS 6;AFFF;2014;;;a;;;
3;Berging;BCO;EFS 6;AFFF;2015;;;a;;;
4;Overloop;BCO;EFS 6;AFFF;2015;;;a;;;
5;Zolder;Moyne Roberts;MF-60;Schuim;2015;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
