;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Kemkens - Gemeente Oss;;Naam monteur:;M. Gutte;;;;;Slangenhaspels-water;;
Locatie:;Sporthal De Geer;;Datum:;December, 2015;;;;;Blusdekens;;
Adres:;ElzenDreef 1, Geffen;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Reden afkeur;;
1;Sportzaal ;Ansul;BSH 20m;Water;1997;2013;38 L p/m;a;;;
2;Sportzaal ;Ansul;BSH 20m;Water;1997;2013;38 L p/m;a;;;
3;Sportzaal ;Ansul;BSH 20m;Water;1997;2013;36 L p/m;a;;;
4;Sportzaal ;Ansul;BSH 20m;Water;1997;2013;36 L p/m;a;;;
5;Bij Kleedkamers;Ansul;BSH 25m;Water;1997;2013;40 L p/m;a;;;
6;Sport Kantine;Ansul;BSH 25m;Water;1997;2013;38 L p/m;a;;;
7;Keuken Bar;Smeba;MC-5E;CO2;2013;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
