;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Kemkens;;Naam monteur:;M. Gutte;;;;;Slangenhaspels-water;;
Locatie:;Onder d'n Plag;;Datum:;December, 2015;;;;;Blusdekens;;
Adres:;Osstraat 11, Demen;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Reden afkeur;;
1;Gang;Uro-Flame;BSH 25;Water;2011;;36 l/min;a;;;
2;Technische ruimte;Uro-Flame;EFS 6;Schuim;2011;;;;;;
3;Kleedkamers gang;Uro-Flame;BSH 25;Water;2011;;32 l/min;a;;;
4;Kantine;Uro-Flame;EWCS6;Wet chemical;2011;;;;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;Onderhoud Blussers vindt om het jaar plaats. In opdracht van gemeente.;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
