;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Kemkens - Gemeente Oss;;Naam monteur:;Marty Gutte;;;;;Slangenhaspels-water;;
Locatie:;Soos Krinkelhoek;;Datum:;November, 2015;;;;;Blusdekens;;
Adres:;Oijenseweg 3 , Oss;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Reden afkeur;;
1;Aachter bar;BCO;EFS6;Schuim;2014;;;;;;
2;Keuken;BCO;EFS6;Schuim;2014;;;;;;
3;Hal;Ansul;BSH 25;Water;2009;2013;44;a;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;Controle blussers vindt om het jaar plaats. In opdracht van gemeente.;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
