;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Kemkens;;Naam monteur:;M. Gutte;;;;;Slangenhaspels-water;;
Locatie:;Raadhuis Ravenstein;;Datum:;November, 2015;;;;;Blusdekens;;
Adres:;St. Luciastraat 2, Ravenstein;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Reden afkeur;;
1;Gang;Saval;BSH 20;Water;1983;2014;38 l/min;a;;;
2;Keuken 1e verdieping;Saval;BSH 20;Water;1983;2014;36 l/min;a;;;
3;Gang;BCO;EFS 6;Schuim;2014;;;;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;Controle blussers vindt om het jaar plaats. In opdracht van gemeente.;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
