;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Kemkens - Gemeente Oss;;Naam monteur:;M. Gutte;;;;;Slangenhaspels-water;;
Locatie:;Sportzaal Ussenstelt;;Datum:;November, 2015;;;;;Blusdekens;;
Adres:;Looveltlaan 54, Oss;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Reden afkeur;;
1;Kantine;Uro Flame;EFS 6;Schuim;2011;;;;;;
2;Kantine;Uro Flame;EWCS 6;Wet chemical;2010;;;;;;
3;Kantine;Berkl;ECO-AF3;Schuim;2014;;;;;;
4;Gang entree;Saval;BSH 30;Water;;2012;28 l;a;;;
5;Gymzaal;Saval;BSH 30;Water;2001;2012;42 l;a;;;
6;Ketelhok;Uro Flame;EFS 9;Schuim;2014;;;;;;
7;Keuken bij zaal;Uro Flame;EFS 6;Schuim;2014;;;;;;
8;Gymzaal;Saval;BSH 30;Water;;2011;36 l;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;Controle blussers vindt om het jaar plaats. In opdracht van gemeente.;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
