;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Kemkens - Gemeente Oss;;Naam monteur:;Marty Gutte;;;;;Slangenhaspels-water;;
Locatie:;Buurtcentrum Kortfoort;;Datum:;November, 2015;;;;;Blusdekens;;
Adres:;Floraliastraat 93 , Oss;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Reden afkeur;;
1;Zaal;Ansul;BSH 25;Water;;2014;28;a;;;
2;Zaal;Saval;B6C;Schuim;2010;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;Controle blussers vindt om het jaar plaats. In opdracht van gemeente.;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
