;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Kemkens - Gemeente Oss;;Naam monteur:;M. Gutte;;;;;Slangenhaspels-water;;
Locatie:;Sporthal Ravenstein;;Datum:;November, 2015;;;;;Blusdekens;;
Adres:;Hoge Graaf 13, Ravenstein;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Reden afkeur;;
1;Gang gymzaal;Saval;BSH 20;Water;?;2010;40 l/min;a;;;
2;Hal;Uro-Flame;EFS 6;Schuim;2011;;;;;;
3;Beheerder;Uro-Flame;EFS 6;Schuim;2011;;;;;;
4;Hal;Saval;BSH 20;Water;?;2010;40 l/min;a;;;
5;Gang 1e verdieping;BCO;EFS 6;Schuim;2014;;;;;;
6;Gymzaal;Saval;BSH 20;Water;?;2010;39 l/min;a;;;
7;Gymzaal;Saval;BSH 20;Water;?;2010;40 l/min;a;;;
8;Gymzaal;Saval;BSH 20;Water;?;2010;41 l/min;a;;;
9;Gymzaal;Saval;BSH 20;Water;?;2010;40 l/min;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;Controle blussers vindt om het jaar plaats. In opdracht van gemeente.;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
