;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Kemkens - Gemeente Oss;;Naam monteur:;M. Gutte;;;;;Slangenhaspels-water;;
Locatie:;Wijkcentrum de Hille;;Datum:;November, 2015;;;;;Blusdekens;;
Adres:;Looveltlaan 25, Oss;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Reden afkeur;;
1;Ingang zaal;Saval;BSH 20;Water;;2015;40 l;a;;;
2;Zaal;Saval;BSH 20;Water;2004;2015;38 l;a;;;
3;Wijkpunt;Uro Flame;EFS 6;Schuim;2011;;;;;;
4;Wijkpunt;Ansul;BSH 25;Water;;2014;24 l;a;;;
5;Ketelhok;Uro Flame;EFS 6;Schuim;2014;;;;;;
6;Keuken;BCO;EFS 6;Schuim;2014;;;;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;Controle blussers vindt om het jaar plaats. In opdracht van gemeente.;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
