;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Kemkens - Gemeente Oss;;Naam monteur:;Marty Gutte;;;;;Slangenhaspels-water;;
Locatie:;De Binnenstad;;Datum:;November, 2015;;;;;Blusdekens;;
Adres:;St. Barberaplein 6, Oss;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Reden afkeur;;
1;Gang bij Digibuurt;Uro-Flame;EFS6;Schuim;2011;;;;;;
2;Grote zaal;Ansul;BSH 25;Water;2001;2010;40 l/min;a;;;
3;Keuken;Ansul;FB6;Sproeischuim;2005;;;;;;
4;Gang bij CV ruimte;Uro-Flame;EFS6;Schuim;2011;;;;;;
5;Hal;Ajax;BSH 20;Water;;2013;44 l/min;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;Controle blussers vindt om het jaar plaats. In opdracht van gemeente.;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
