;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Kemkens - Gemeente Oss;;Naam monteur:;M. Gutte;;;;;Slangenhaspels-water;;
Locatie:;Sporthal Rusheuvel;;Datum:;November, 2015;;;;;Blusdekens;;
Adres:;Rusheuvelstraat 5, Oss;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Reden afkeur;;
1;Gang achter;Ansul;BSH 25;Water;2001;2011;38 l/min;a;;;
2;Tennishal;Ansul;BSH 25;Water;2001;2010;40 l/min;a;;;
3;Tennishal;Saval;BSH 25;Water;2006;2011;38 l/min;a;;;
4;Tennishal;Saval;BSH 25;Water;2006;2011;37 l/min;a;;;
5;Tennishal;Uro-Flame;EFS 6;Schuim;2011;;;;;;
6;Tennishal;Saval;BSH 25;Water;2007;2013;39 l/min;a;;;
7;Tennishal;Uro-Flame;EFS 6;Schuim;2011;;;;;;
8;Tennishal;Saval;BSH 25;Water;2007;2012;38 l/min;a;;;
9;Tennishal;Uro-Flame;EFS 6;Schuim;;2011;;a;;;
10;Gang bij ketelhok;BCO;EPS 6;Poeder;2014;;;;;;
11;Bar;Ansul;BSH 25;Water;2001;2011;40 l/min;a;;;
12;Opslag bar ;Ansul;BSH 25;Water;2001;2011;41 l/min;a;;;
13;Garage;Ansul;EFS 6;Schuim;2014;;;;;;
14;Garage;Ansul;BSH 25;Water;2001;2011;42 l/min;a;;;
15;Gang ingang;Ansul;BSH 25;Water;2001;2012;42 l/min;a;;;
16;Werkkast;BCO;EFS 6;Schuim;2014;;;;;;
17;Gang kleedkamer;Ansul;BSH 25;Water;2001;2012;41 l/min;a;;;
18;Gang kleedkamer;Ansul;BSH 25;Water;2001;2012;42 l/min;a;;;
19;Sporthal;Ansul;BSH 25;Water;2001;2012;41 l/min;a;;;
20;Sporthal;Ansul;BSH 25;Water;2001;2012;41 l/min;a;;;
21;Technische ruimte sporthal;Ansul;BSH 25;Water;2001;2014;39 l/min;a;;;
22;Sporthal;Ansul;BSH 25;Water;2001;2012;40 l/min;a;;;
23;Sporthal;Ansul;BSH 25;Water;2001;2012;41 l/min;a;;;
24;Sporthal;Ansul;BSH 25;Water;2001;2012;41 l/min;a;;;
25;1e verd. achter bowling baan;Erlo;SB6NL;Schuim;2011;;;;;;
26;1e verd. gang zaaltje;Ansul;BSH 25;Water;2001;2013;41 l/min;a;;;
27;1e verd. keuken;Uro-Flame;EWCS 6;Wet-chemical;2014;;;;;;
28;begange grond keuken;Uro-Flame;EWCS 6;Wet-chemical;2014;;;;;;
29;1e verd. achter bar;Ansul;BSH 25;Water;2001;2012;41 l/min;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;Controle blussers vindt om het jaar plaats. In opdracht van gemeente.;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
