;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Kemkens - Gemeente Oss;;Naam monteur:;Marty Gutte;;;;;Slangenhaspels-water;;
Locatie:;Dorpshuis Vidi-Reo;;Datum:;November, 2015;;;;;Blusdekens;;
Adres:;Van Kesselplaats 2, Ravenstein;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Reden afkeur;;
1;Kleine zaal;MR;MF60;Schuim;2013;;;;;;
2;Gang ;;BSH 20;Water;;2015;36 l/min;a;;;
3;Keuken;Ansul;6ES 160-c;Schuim;2005;;;;;;
4;Mobiele blusser;Feucom;S6LD;Schuim;2013;;;;;;
5;Achter bar;Ansul;BSH 25;Water;2004;2015;38 l/min;a;;;
6;Harmoniezaal;Ansul;BSH 25;Water;2004;2015;28 l/min;a;;;
7;Kleine zaal achter;Ajax;BSH;Water;2006;2012;28 l/min;a;;;
8;Kleine zaal voor;Uro-Flame;EFS6;Schuim;2011;;;;;;
9;Gang van kleine naar grote zaal;;BSH 20;Water;;2015;34 l/min;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;Controle blussers vindt om het jaar plaats. In opdracht van gemeente.;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
