;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Kemkens - Gemeente Oss;;Naam monteur:;M Gutte;;;;;Slangenhaspels-water;;
Locatie:;Kinderboerderij Elzenhoek;;Datum:;December, 2015;;;;;Blusdekens;;
Adres:;Anna Van Schuurmanstraat 602;;Complexnr: ;C38034;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Reden afkeur;;
1;Dienstgebouw;Feucom;PG6LD;Poeder;2013;;;a;;;
2;Kinderboerderij;Feucom;S6LD;Schuim;2013;;;a;;;
3;Hoofdgebouw Rechts;BCO;EFS6;Schuim;2015;;;a;;;
4;Hoofdgebouw Links;BCO;EFS6;Schuim;2015;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
