;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Kemkens;;Naam monteur:;M. Gutte;;;;;Slangenhaspels-water;;
Locatie:;Gemeente Oss - Gymzaal Megen;;Datum:;December, 2015;;;;;Blusdekens;;
Adres:;Maasdijk 48, Megen;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Reden afkeur;;
1;Gang bij zaal;Uro-Flame;B.S.H. 25;Water;2012;;32 l/min;a;;;
2;Gang kleedkamers;Uro-Flame;B.S.H. 25;Water;2012;;32 l/min;a;;;
3;Ketelhok;Kling;EPS6;Poeder;2011;;;;;;
4;Bij lift;Uro-Flame;B.S.H. 25;Water;2012;;28 l/min;a;;;
5;Kleedkamer 2 Luchtbehandeling;Uro-Flame;EPS6;Poeder;2011;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;Controle blussers vindt om het jaar plaats. In opdracht van Gemeente.;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
