;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: SVT;Kleurrijk wonen;;Naam monteur: J Verhagen;;;;;;
Locatie: ECT1;;;Datum: Oktober, 2015;;;;;;
Adres: Dodewaardlaan 7 Tiel;;;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;;Resultaat;;Montagegevens;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Vereiste beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF)
1;BG;gang bij wachtruimte 1;BSH 01;;EA;;JA;;
2;BG;gang bij wachtruimte 2;BSH 02;;EA;;JA;;
3;BG;gang achter wachtruimte 3;BSH 03;;EA;;JA;;
4;BG;hal onder trap;BSH 04;;EA;;JA;;
5;1e;gang bij lift 4;BSH 05;;EA;;JA;;
6;BG;balie apotheek;BSH 06;;EA;;JA;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
