;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Kemkens;;Naam monteur:;John Nederkoorn;;;;;Slangenhaspels-water;;
Locatie:;P.I. Grave - DV&O;;Datum:;8-1-2015;;;;;Blusdekens;;
Adres:;Muntlaan 1A;;Complexnr: ;100214G01;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;In gang kantoren;Saval;BSH 20 m;Water;2002;2013;44 l/min;a;;;
2;In gang kantoren;Gloria;KS 5 se;CO2;2004;;;a;;;
3;In keuken kantine;BCO;EFS6;Schuim;2014;;;a;;;
4;Roldeur remise;Gloria;KS 5 se;CO2;2004;;;a;;;
5;In remise;Gloria;KS 5 se;CO2;2004;;;a;;;
6;In remise;Saval;BSH 20 m;Water;2002;2013;42 l/min;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
