;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: ;;Woonwijze;Naam monteur: ;J Verhagen;;;;;
Locatie:;;Oisterwijk;Week: ;Oktober, 2015;;;;;
Adres: ;;CIA Boorthof 1 t/m 39;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;Resultaat;;Montagegevens;;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF);
1;BG;Bij Watermeter;Alle BSH's;EA;In Put;a;;;
2;Z;Zolder Tech. Ruimte;Circulatie WW;EA;;a;;;
3;Z;Zolder Tech. Ruimte;CV Vulkraan;CA;;a;;;
4;BG;Buiten in tuin;Buitenkraan;;;;;;
;;;;;;;;;
;;;; ;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
Keerklep:;;Opmerking:;;;;;;;
;4;Geen EA kk geplaatst.;;;;;;;
;;;;;;;;;
