;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Maaskantse Boys;;Naam monteur:;J Verhagen;;;;;Slangenhaspels-water;;
Locatie:;Sportvereniging;;Datum:;10-1-2015;;;;;Blusdekens;;
Adres:;Pastoor Roesweg 43, Maren-Kessel;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Reden afkeur;;
1;Gang;Saval;BSH 20m;Water;2000;2012;46 l/min;a;;;
2;Achter bar;Saval;B9C;Schuim;2006;;;a;;;
3;Keuken;Saval;AK 5;Co2;2002;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
