;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: Kemkens ;;;Naam monteur: J. Nederkoorn;;;;;;
Locatie: PI Grave, Afdeling C;;;Week: 35 2015;;;;;;
Adres: Muntlaan 1, Grave;;;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;Resultaat;;Montagegevens;;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF);
1;4e verd.;Gang C4.09;Brandslanghaspel;EA;Boven brandslanghaspel;a;3/4 bi;Schroef;
2;4e verd.;Wasruimte C4.26;Wasmachine;EA;Boven kraan;a;Ø22;Knel;
3;4e verd.;Ketelhuis;Wasbak kw;RAM EA;Tegen plafond;a;Ø15;Knel;
4;4e verd.;Ketelhuis;Wasbak ww;RAM EA;Tegen plafond;a;Ø15;Knel;
5;4e verd.;Ketelhuis;Voeding zachtwater;EA;Boven zoudvat;×;Ø42;Cap;
6;4e verd.;TD ruimte C 423;Wasbak kw;EA;Boven wasbak;a;Ø15;Knel;
7;4e verd.;TD ruimte C 423;Wasbak ww;RAM EA;Boven wasbak;a;Ø15;Knel;
;;;;;;;;;
Keerklep:;;Opmerking:;;;;;;;
;;;;;;;;;
