;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Gilde St. Lambertus;;Naam monteur:;J Verhagen;;;;;Slangenhaspels-water;;
Locatie:;-;;Datum:;Oktober, 2015;;;;;Blusdekens;;
Adres:;Pastoor Roesweg 47, Maren-Kessel;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Reden afkeur;;
1;Kantine;Saval;B.S.H. 25m;Water;1994;2015;36 l/min;a;;;
2;Keuken;A.G.O.;SLW6D;Schuim;2007;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
