;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;The Organizing Connection;;Naam monteur:;J. Nederkoorn;;;;;Slangenhaspels-water;;
Locatie:;Redactie DTV Oss;;Datum:;1-9-2015;;;;;Blusdekens;;
Adres:;Angelenweg 153, Oss;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Reden afkeur;;
H1;Gang begane grond;Simplus;B.S.H. 30m;water;2013;2013;34 l/min;a;;;
H2;Gang 1e verdieping;Simplus;B.S.H. 30m;water;2013;2013;34 l/min;a;;;
B3;Dataruimte;BCO;MC 5;Co2;2015;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
