;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Vivent;;Naam monteur:;J. Verhagen;;;;;Slangenhaspels-water;;
Locatie:;­;;Datum:;5-1-2015;;;;;Blusdekens;;
Adres:;Repelstraat 8, Vught;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;Ingang begane grond 0.22;Moyne Roberts;MF-60;Schuim;2013;;;a;;;
2;Toilet begane grond;Saval;BSH 20m;Water;;2013;40 l/min;a;;;
3;1e verdieping toilet;Saval;BSH 20m;Water;;2013;36 l/min;a;;;
4;1e verdieping rechts;Moyne Roberts;MF-60;Schuim;2010;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
4;2010, moet hervuld worden.;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
